"region"	"alder"	"kjønn"	"Personer 2023"
"K-4611 Etne"	"12 år"	"Menn"	30
"K-4611 Etne"	"12 år"	"Kvinner"	17
"K-4611 Etne"	"13 år"	"Menn"	31
"K-4611 Etne"	"13 år"	"Kvinner"	26
"K-4611 Etne"	"14 år"	"Menn"	22
"K-4611 Etne"	"14 år"	"Kvinner"	24
"K-4611 Etne"	"15 år"	"Menn"	17
"K-4611 Etne"	"15 år"	"Kvinner"	20
"K-4611 Etne"	"16 år"	"Menn"	27
"K-4611 Etne"	"16 år"	"Kvinner"	19
"K-4611 Etne"	"17 år"	"Menn"	26
"K-4611 Etne"	"17 år"	"Kvinner"	27
"K-4611 Etne"	"18 år"	"Menn"	20
"K-4611 Etne"	"18 år"	"Kvinner"	30
"K-4611 Etne"	"19 år"	"Menn"	26
"K-4611 Etne"	"19 år"	"Kvinner"	23
"K-4611 Etne"	"20 år"	"Menn"	29
"K-4611 Etne"	"20 år"	"Kvinner"	33
"K-4611 Etne"	"21 år"	"Menn"	26
"K-4611 Etne"	"21 år"	"Kvinner"	17
"K-4611 Etne"	"22 år"	"Menn"	13
"K-4611 Etne"	"22 år"	"Kvinner"	25
"K-4611 Etne"	"23 år"	"Menn"	32
"K-4611 Etne"	"23 år"	"Kvinner"	11
"K-4611 Etne"	"24 år"	"Menn"	31
"K-4611 Etne"	"24 år"	"Kvinner"	26
"K-4611 Etne"	"25 år"	"Menn"	17
"K-4611 Etne"	"25 år"	"Kvinner"	11
"K-4611 Etne"	"26 år"	"Menn"	21
"K-4611 Etne"	"26 år"	"Kvinner"	17
"K-4611 Etne"	"27 år"	"Menn"	17
"K-4611 Etne"	"27 år"	"Kvinner"	16
"K-4611 Etne"	"28 år"	"Menn"	21
"K-4611 Etne"	"28 år"	"Kvinner"	24
"K-4611 Etne"	"29 år"	"Menn"	14
"K-4611 Etne"	"29 år"	"Kvinner"	17
"K-4611 Etne"	"30 år"	"Menn"	14
"K-4611 Etne"	"30 år"	"Kvinner"	19
"K-4611 Etne"	"31 år"	"Menn"	28
"K-4611 Etne"	"31 år"	"Kvinner"	24
"K-4611 Etne"	"32 år"	"Menn"	22
"K-4611 Etne"	"32 år"	"Kvinner"	20
"K-4611 Etne"	"33 år"	"Menn"	31
"K-4611 Etne"	"33 år"	"Kvinner"	22
"K-4611 Etne"	"34 år"	"Menn"	22
"K-4611 Etne"	"34 år"	"Kvinner"	16
"K-4611 Etne"	"35 år"	"Menn"	26
"K-4611 Etne"	"35 år"	"Kvinner"	17
"K-4611 Etne"	"36 år"	"Menn"	25
"K-4611 Etne"	"36 år"	"Kvinner"	28
"K-4611 Etne"	"37 år"	"Menn"	23
"K-4611 Etne"	"37 år"	"Kvinner"	29
"K-4611 Etne"	"38 år"	"Menn"	31
"K-4611 Etne"	"38 år"	"Kvinner"	22
"K-4611 Etne"	"39 år"	"Menn"	32
"K-4611 Etne"	"39 år"	"Kvinner"	16
"K-4611 Etne"	"40 år"	"Menn"	22
"K-4611 Etne"	"40 år"	"Kvinner"	30
"K-4611 Etne"	"41 år"	"Menn"	28
"K-4611 Etne"	"41 år"	"Kvinner"	23
"K-4611 Etne"	"42 år"	"Menn"	36
"K-4611 Etne"	"42 år"	"Kvinner"	26
"K-4611 Etne"	"43 år"	"Menn"	16
"K-4611 Etne"	"43 år"	"Kvinner"	22
"K-4611 Etne"	"44 år"	"Menn"	29
"K-4611 Etne"	"44 år"	"Kvinner"	18
"K-4611 Etne"	"45 år"	"Menn"	22
"K-4611 Etne"	"45 år"	"Kvinner"	28
"K-4611 Etne"	"46 år"	"Menn"	19
"K-4611 Etne"	"46 år"	"Kvinner"	15
"K-4611 Etne"	"47 år"	"Menn"	23
"K-4611 Etne"	"47 år"	"Kvinner"	30
"K-4611 Etne"	"48 år"	"Menn"	26
"K-4611 Etne"	"48 år"	"Kvinner"	30
"K-4611 Etne"	"49 år"	"Menn"	34
"K-4611 Etne"	"49 år"	"Kvinner"	31
"K-4611 Etne"	"50 år"	"Menn"	35
"K-4611 Etne"	"50 år"	"Kvinner"	19
"K-4611 Etne"	"51 år"	"Menn"	36
"K-4611 Etne"	"51 år"	"Kvinner"	20
"K-4611 Etne"	"52 år"	"Menn"	34
"K-4611 Etne"	"52 år"	"Kvinner"	27
"K-4611 Etne"	"53 år"	"Menn"	28
"K-4611 Etne"	"53 år"	"Kvinner"	29
"K-4611 Etne"	"54 år"	"Menn"	24
"K-4611 Etne"	"54 år"	"Kvinner"	28
"K-4611 Etne"	"55 år"	"Menn"	31
"K-4611 Etne"	"55 år"	"Kvinner"	28
"K-4611 Etne"	"56 år"	"Menn"	29
"K-4611 Etne"	"56 år"	"Kvinner"	28
"K-4611 Etne"	"57 år"	"Menn"	21
"K-4611 Etne"	"57 år"	"Kvinner"	17
"K-4611 Etne"	"58 år"	"Menn"	29
"K-4611 Etne"	"58 år"	"Kvinner"	29
"K-4611 Etne"	"59 år"	"Menn"	23
"K-4611 Etne"	"59 år"	"Kvinner"	17
"K-4611 Etne"	"60 år"	"Menn"	29
"K-4611 Etne"	"60 år"	"Kvinner"	22
"K-4611 Etne"	"61 år"	"Menn"	23
"K-4611 Etne"	"61 år"	"Kvinner"	31
"K-4611 Etne"	"62 år"	"Menn"	33
"K-4611 Etne"	"62 år"	"Kvinner"	21
"K-4611 Etne"	"63 år"	"Menn"	17
"K-4611 Etne"	"63 år"	"Kvinner"	30
"K-4611 Etne"	"64 år"	"Menn"	30
"K-4611 Etne"	"64 år"	"Kvinner"	19
"K-4611 Etne"	"65 år"	"Menn"	22
"K-4611 Etne"	"65 år"	"Kvinner"	27
"K-4611 Etne"	"66 år"	"Menn"	26
"K-4611 Etne"	"66 år"	"Kvinner"	16
"K-4611 Etne"	"67 år"	"Menn"	30
"K-4611 Etne"	"67 år"	"Kvinner"	24
"K-4611 Etne"	"68 år"	"Menn"	31
"K-4611 Etne"	"68 år"	"Kvinner"	24
"K-4611 Etne"	"69 år"	"Menn"	24
"K-4611 Etne"	"69 år"	"Kvinner"	25
"K-4611 Etne"	"70 år"	"Menn"	26
"K-4611 Etne"	"70 år"	"Kvinner"	26
"K-4611 Etne"	"71 år"	"Menn"	28
"K-4611 Etne"	"71 år"	"Kvinner"	18
"K-4611 Etne"	"72 år"	"Menn"	24
"K-4611 Etne"	"72 år"	"Kvinner"	15
"K-4611 Etne"	"73 år"	"Menn"	17
"K-4611 Etne"	"73 år"	"Kvinner"	21
"K-4611 Etne"	"74 år"	"Menn"	16
"K-4611 Etne"	"74 år"	"Kvinner"	21
"K-4611 Etne"	"75 år"	"Menn"	23
"K-4611 Etne"	"75 år"	"Kvinner"	23
"K-4611 Etne"	"76 år"	"Menn"	21
"K-4611 Etne"	"76 år"	"Kvinner"	18
"K-4611 Etne"	"77 år"	"Menn"	15
"K-4611 Etne"	"77 år"	"Kvinner"	14
"K-4611 Etne"	"78 år"	"Menn"	21
"K-4611 Etne"	"78 år"	"Kvinner"	19
"K-4611 Etne"	"79 år"	"Menn"	9
"K-4611 Etne"	"79 år"	"Kvinner"	20
"K-4611 Etne"	"80 år"	"Menn"	14
"K-4611 Etne"	"80 år"	"Kvinner"	19
"K-4611 Etne"	"81 år"	"Menn"	12
"K-4611 Etne"	"81 år"	"Kvinner"	14
"K-4611 Etne"	"82 år"	"Menn"	11
"K-4611 Etne"	"82 år"	"Kvinner"	21
"K-4611 Etne"	"83 år"	"Menn"	7
"K-4611 Etne"	"83 år"	"Kvinner"	11
"K-4611 Etne"	"84 år"	"Menn"	11
"K-4611 Etne"	"84 år"	"Kvinner"	7
"K-4611 Etne"	"85 år"	"Menn"	10
"K-4611 Etne"	"85 år"	"Kvinner"	7
"K-4611 Etne"	"86 år"	"Menn"	11
"K-4611 Etne"	"86 år"	"Kvinner"	10
"K-4611 Etne"	"87 år"	"Menn"	5
"K-4611 Etne"	"87 år"	"Kvinner"	6
"K-4611 Etne"	"88 år"	"Menn"	5
"K-4611 Etne"	"88 år"	"Kvinner"	4
"K-4611 Etne"	"89 år"	"Menn"	8
"K-4611 Etne"	"89 år"	"Kvinner"	5
"K-4611 Etne"	"90 år"	"Menn"	7
"K-4611 Etne"	"90 år"	"Kvinner"	3
"K-4611 Etne"	"91 år"	"Menn"	2
"K-4611 Etne"	"91 år"	"Kvinner"	6
"K-4611 Etne"	"92 år"	"Menn"	4
"K-4611 Etne"	"92 år"	"Kvinner"	5
"K-4611 Etne"	"93 år"	"Menn"	2
"K-4611 Etne"	"93 år"	"Kvinner"	2
"K-4611 Etne"	"94 år"	"Menn"	1
"K-4611 Etne"	"94 år"	"Kvinner"	5
"K-4611 Etne"	"95 år"	"Menn"	3
"K-4611 Etne"	"95 år"	"Kvinner"	6
"K-4611 Etne"	"96 år"	"Menn"	0
"K-4611 Etne"	"96 år"	"Kvinner"	5
"K-4611 Etne"	"97 år"	"Menn"	2
"K-4611 Etne"	"97 år"	"Kvinner"	1
"K-4611 Etne"	"98 år"	"Menn"	1
"K-4611 Etne"	"98 år"	"Kvinner"	3
"K-4611 Etne"	"99 år"	"Menn"	1
"K-4611 Etne"	"99 år"	"Kvinner"	2
"K-4611 Etne"	"100 år"	"Menn"	0
"K-4611 Etne"	"100 år"	"Kvinner"	1
"K-4611 Etne"	"101 år"	"Menn"	0
"K-4611 Etne"	"101 år"	"Kvinner"	1
"K-4611 Etne"	"102 år"	"Menn"	0
"K-4611 Etne"	"102 år"	"Kvinner"	0
"K-4611 Etne"	"103 år"	"Menn"	0
"K-4611 Etne"	"103 år"	"Kvinner"	1
"K-4611 Etne"	"104 år"	"Menn"	0
"K-4611 Etne"	"104 år"	"Kvinner"	0
"K-4611 Etne"	"105 år eller eldre"	"Menn"	0
"K-4611 Etne"	"105 år eller eldre"	"Kvinner"	0
"K-4612 Sveio"	"0 år"	"Menn"	36
"K-4612 Sveio"	"0 år"	"Kvinner"	23
"K-4612 Sveio"	"1 år"	"Menn"	36
"K-4612 Sveio"	"1 år"	"Kvinner"	22
"K-4612 Sveio"	"2 år"	"Menn"	34
"K-4612 Sveio"	"2 år"	"Kvinner"	24
"K-4612 Sveio"	"3 år"	"Menn"	36
"K-4612 Sveio"	"3 år"	"Kvinner"	28
"K-4612 Sveio"	"4 år"	"Menn"	43
"K-4612 Sveio"	"4 år"	"Kvinner"	30
"K-4612 Sveio"	"5 år"	"Menn"	34
"K-4612 Sveio"	"5 år"	"Kvinner"	30
"K-4612 Sveio"	"6 år"	"Menn"	31
"K-4612 Sveio"	"6 år"	"Kvinner"	32
"K-4612 Sveio"	"7 år"	"Menn"	53
"K-4612 Sveio"	"7 år"	"Kvinner"	36
"K-4612 Sveio"	"8 år"	"Menn"	41
"K-4612 Sveio"	"8 år"	"Kvinner"	33
"K-4612 Sveio"	"9 år"	"Menn"	41
"K-4612 Sveio"	"9 år"	"Kvinner"	41
"K-4612 Sveio"	"10 år"	"Menn"	51
"K-4612 Sveio"	"10 år"	"Kvinner"	37
"K-4612 Sveio"	"11 år"	"Menn"	52
"K-4612 Sveio"	"11 år"	"Kvinner"	45
"K-4612 Sveio"	"12 år"	"Menn"	42
"K-4612 Sveio"	"12 år"	"Kvinner"	45
"K-4612 Sveio"	"13 år"	"Menn"	51
"K-4612 Sveio"	"13 år"	"Kvinner"	36
"K-4612 Sveio"	"14 år"	"Menn"	46
"K-4612 Sveio"	"14 år"	"Kvinner"	43
"K-4612 Sveio"	"15 år"	"Menn"	35
"K-4612 Sveio"	"15 år"	"Kvinner"	36
"K-4612 Sveio"	"16 år"	"Menn"	31
"K-4612 Sveio"	"16 år"	"Kvinner"	37
"K-4612 Sveio"	"17 år"	"Menn"	46
"K-4612 Sveio"	"17 år"	"Kvinner"	34
"K-4612 Sveio"	"18 år"	"Menn"	25
"K-4612 Sveio"	"18 år"	"Kvinner"	37
"K-4612 Sveio"	"19 år"	"Menn"	33
"K-4612 Sveio"	"19 år"	"Kvinner"	36
"K-4612 Sveio"	"20 år"	"Menn"	35
"K-4612 Sveio"	"20 år"	"Kvinner"	35
"K-4612 Sveio"	"21 år"	"Menn"	44
"K-4612 Sveio"	"21 år"	"Kvinner"	38
"K-4612 Sveio"	"22 år"	"Menn"	35
"K-4612 Sveio"	"22 år"	"Kvinner"	35
"K-4612 Sveio"	"23 år"	"Menn"	33
"K-4612 Sveio"	"23 år"	"Kvinner"	22
"K-4612 Sveio"	"24 år"	"Menn"	41
"K-4612 Sveio"	"24 år"	"Kvinner"	24
"K-4612 Sveio"	"25 år"	"Menn"	28
"K-4612 Sveio"	"25 år"	"Kvinner"	28
"K-4612 Sveio"	"26 år"	"Menn"	33
"K-4612 Sveio"	"26 år"	"Kvinner"	23
"K-4612 Sveio"	"27 år"	"Menn"	18
"K-4612 Sveio"	"27 år"	"Kvinner"	32
"K-4612 Sveio"	"28 år"	"Menn"	37
"K-4612 Sveio"	"28 år"	"Kvinner"	32
"K-4612 Sveio"	"29 år"	"Menn"	36
"K-4612 Sveio"	"29 år"	"Kvinner"	30
"K-4612 Sveio"	"30 år"	"Menn"	33
"K-4612 Sveio"	"30 år"	"Kvinner"	31
"K-4612 Sveio"	"31 år"	"Menn"	29
"K-4612 Sveio"	"31 år"	"Kvinner"	27
"K-4612 Sveio"	"32 år"	"Menn"	29
"K-4612 Sveio"	"32 år"	"Kvinner"	36
"K-4612 Sveio"	"33 år"	"Menn"	40
"K-4612 Sveio"	"33 år"	"Kvinner"	34
"K-4612 Sveio"	"34 år"	"Menn"	34
"K-4612 Sveio"	"34 år"	"Kvinner"	39
"K-4612 Sveio"	"35 år"	"Menn"	34
"K-4612 Sveio"	"35 år"	"Kvinner"	39
"K-4612 Sveio"	"36 år"	"Menn"	36
"K-4612 Sveio"	"36 år"	"Kvinner"	37
"K-4612 Sveio"	"37 år"	"Menn"	37
"K-4612 Sveio"	"37 år"	"Kvinner"	25
"K-4612 Sveio"	"38 år"	"Menn"	41
"K-4612 Sveio"	"38 år"	"Kvinner"	38
"K-4612 Sveio"	"39 år"	"Menn"	46
"K-4612 Sveio"	"39 år"	"Kvinner"	37
"K-4612 Sveio"	"40 år"	"Menn"	60
"K-4612 Sveio"	"40 år"	"Kvinner"	44
"K-4612 Sveio"	"41 år"	"Menn"	45
"K-4612 Sveio"	"41 år"	"Kvinner"	31
"K-4612 Sveio"	"42 år"	"Menn"	41
"K-4612 Sveio"	"42 år"	"Kvinner"	32
"K-4612 Sveio"	"43 år"	"Menn"	37
"K-4612 Sveio"	"43 år"	"Kvinner"	36
"K-4612 Sveio"	"44 år"	"Menn"	40
"K-4612 Sveio"	"44 år"	"Kvinner"	37
"K-4612 Sveio"	"45 år"	"Menn"	29
"K-4612 Sveio"	"45 år"	"Kvinner"	32
"K-4612 Sveio"	"46 år"	"Menn"	39
"K-4612 Sveio"	"46 år"	"Kvinner"	49
"K-4612 Sveio"	"47 år"	"Menn"	38
"K-4612 Sveio"	"47 år"	"Kvinner"	45
"K-4612 Sveio"	"48 år"	"Menn"	48
"K-4612 Sveio"	"48 år"	"Kvinner"	35
"K-4612 Sveio"	"49 år"	"Menn"	37
"K-4612 Sveio"	"49 år"	"Kvinner"	30
"K-4612 Sveio"	"50 år"	"Menn"	51
"K-4612 Sveio"	"50 år"	"Kvinner"	34
"K-4612 Sveio"	"51 år"	"Menn"	40
"K-4612 Sveio"	"51 år"	"Kvinner"	30
"K-4612 Sveio"	"52 år"	"Menn"	37
"K-4612 Sveio"	"52 år"	"Kvinner"	35
"K-4612 Sveio"	"53 år"	"Menn"	41
"K-4612 Sveio"	"53 år"	"Kvinner"	37
"K-4612 Sveio"	"54 år"	"Menn"	41
"K-4612 Sveio"	"54 år"	"Kvinner"	33
"K-4612 Sveio"	"55 år"	"Menn"	35
"K-4612 Sveio"	"55 år"	"Kvinner"	26
"K-4612 Sveio"	"56 år"	"Menn"	36
"K-4612 Sveio"	"56 år"	"Kvinner"	37
"K-4612 Sveio"	"57 år"	"Menn"	27
"K-4612 Sveio"	"57 år"	"Kvinner"	29
"K-4612 Sveio"	"58 år"	"Menn"	34
"K-4612 Sveio"	"58 år"	"Kvinner"	23
"K-4612 Sveio"	"59 år"	"Menn"	36
"K-4612 Sveio"	"59 år"	"Kvinner"	28
"K-4612 Sveio"	"60 år"	"Menn"	28
"K-4612 Sveio"	"60 år"	"Kvinner"	29
"K-4612 Sveio"	"61 år"	"Menn"	40
"K-4612 Sveio"	"61 år"	"Kvinner"	39
"K-4612 Sveio"	"62 år"	"Menn"	38
"K-4612 Sveio"	"62 år"	"Kvinner"	25
"K-4612 Sveio"	"63 år"	"Menn"	30
"K-4612 Sveio"	"63 år"	"Kvinner"	26
"K-4612 Sveio"	"64 år"	"Menn"	30
"K-4612 Sveio"	"64 år"	"Kvinner"	39
"K-4612 Sveio"	"65 år"	"Menn"	40
"K-4612 Sveio"	"65 år"	"Kvinner"	39
"K-4612 Sveio"	"66 år"	"Menn"	27
"K-4612 Sveio"	"66 år"	"Kvinner"	31
"K-4612 Sveio"	"67 år"	"Menn"	33
"K-4612 Sveio"	"67 år"	"Kvinner"	38
"K-4612 Sveio"	"68 år"	"Menn"	40
"K-4612 Sveio"	"68 år"	"Kvinner"	34
"K-4612 Sveio"	"69 år"	"Menn"	51
"K-4612 Sveio"	"69 år"	"Kvinner"	30
"K-4612 Sveio"	"70 år"	"Menn"	36
"K-4612 Sveio"	"70 år"	"Kvinner"	31
"K-4612 Sveio"	"71 år"	"Menn"	34
"K-4612 Sveio"	"71 år"	"Kvinner"	26
"K-4612 Sveio"	"72 år"	"Menn"	35
"K-4612 Sveio"	"72 år"	"Kvinner"	39
"K-4612 Sveio"	"73 år"	"Menn"	29
"K-4612 Sveio"	"73 år"	"Kvinner"	24
"K-4612 Sveio"	"74 år"	"Menn"	27
"K-4612 Sveio"	"74 år"	"Kvinner"	33
"K-4612 Sveio"	"75 år"	"Menn"	14
"K-4612 Sveio"	"75 år"	"Kvinner"	21
"K-4612 Sveio"	"76 år"	"Menn"	31
"K-4612 Sveio"	"76 år"	"Kvinner"	28
"K-4612 Sveio"	"77 år"	"Menn"	27
"K-4612 Sveio"	"77 år"	"Kvinner"	13
"K-4612 Sveio"	"78 år"	"Menn"	18
"K-4612 Sveio"	"78 år"	"Kvinner"	17
"K-4612 Sveio"	"79 år"	"Menn"	14
"K-4612 Sveio"	"79 år"	"Kvinner"	15
"K-4612 Sveio"	"80 år"	"Menn"	17
"K-4612 Sveio"	"80 år"	"Kvinner"	15
"K-4612 Sveio"	"81 år"	"Menn"	13
"K-4612 Sveio"	"81 år"	"Kvinner"	11
"K-4612 Sveio"	"82 år"	"Menn"	12
"K-4612 Sveio"	"82 år"	"Kvinner"	16
"K-4612 Sveio"	"83 år"	"Menn"	8
"K-4612 Sveio"	"83 år"	"Kvinner"	7
"K-4612 Sveio"	"84 år"	"Menn"	9
"K-4612 Sveio"	"84 år"	"Kvinner"	15
"K-4612 Sveio"	"85 år"	"Menn"	3
"K-4612 Sveio"	"85 år"	"Kvinner"	4
"K-4612 Sveio"	"86 år"	"Menn"	10
"K-4612 Sveio"	"86 år"	"Kvinner"	6
"K-4612 Sveio"	"87 år"	"Menn"	8
"K-4612 Sveio"	"87 år"	"Kvinner"	7
"K-4612 Sveio"	"88 år"	"Menn"	2
"K-4612 Sveio"	"88 år"	"Kvinner"	14
"K-4612 Sveio"	"89 år"	"Menn"	3
"K-4612 Sveio"	"89 år"	"Kvinner"	9
"K-4612 Sveio"	"90 år"	"Menn"	3
"K-4612 Sveio"	"90 år"	"Kvinner"	6
"K-4612 Sveio"	"91 år"	"Menn"	3
"K-4612 Sveio"	"91 år"	"Kvinner"	7
"K-4612 Sveio"	"92 år"	"Menn"	2
"K-4612 Sveio"	"92 år"	"Kvinner"	8
"K-4612 Sveio"	"93 år"	"Menn"	2
"K-4612 Sveio"	"93 år"	"Kvinner"	3
"K-4612 Sveio"	"94 år"	"Menn"	2
"K-4612 Sveio"	"94 år"	"Kvinner"	2
"K-4612 Sveio"	"95 år"	"Menn"	1
"K-4612 Sveio"	"95 år"	"Kvinner"	1
"K-4612 Sveio"	"96 år"	"Menn"	1
"K-4612 Sveio"	"96 år"	"Kvinner"	0
"K-4612 Sveio"	"97 år"	"Menn"	0
"K-4612 Sveio"	"97 år"	"Kvinner"	2
"K-4612 Sveio"	"98 år"	"Menn"	0
"K-4612 Sveio"	"98 år"	"Kvinner"	1
"K-4612 Sveio"	"99 år"	"Menn"	0
"K-4612 Sveio"	"99 år"	"Kvinner"	0
"K-4612 Sveio"	"100 år"	"Menn"	0
"K-4612 Sveio"	"100 år"	"Kvinner"	0
"K-4612 Sveio"	"101 år"	"Menn"	1
"K-4612 Sveio"	"101 år"	"Kvinner"	0
"K-4612 Sveio"	"102 år"	"Menn"	0
"K-4612 Sveio"	"102 år"	"Kvinner"	1
"K-4612 Sveio"	"103 år"	"Menn"	0
"K-4612 Sveio"	"103 år"	"Kvinner"	0
"K-4612 Sveio"	"104 år"	"Menn"	0
"K-4612 Sveio"	"104 år"	"Kvinner"	0
"K-4612 Sveio"	"105 år eller eldre"	"Menn"	0
"K-4612 Sveio"	"105 år eller eldre"	"Kvinner"	0
"K-4613 Bømlo"	"0 år"	"Menn"	64
"K-4613 Bømlo"	"0 år"	"Kvinner"	39
"K-4613 Bømlo"	"1 år"	"Menn"	66
"K-4613 Bømlo"	"1 år"	"Kvinner"	60
"K-4613 Bømlo"	"2 år"	"Menn"	76
"K-4613 Bømlo"	"2 år"	"Kvinner"	62
"K-4613 Bømlo"	"3 år"	"Menn"	74
"K-4613 Bømlo"	"3 år"	"Kvinner"	69
"K-4613 Bømlo"	"4 år"	"Menn"	60
"K-4613 Bømlo"	"4 år"	"Kvinner"	72
"K-4613 Bømlo"	"5 år"	"Menn"	76
"K-4613 Bømlo"	"5 år"	"Kvinner"	66
"K-4613 Bømlo"	"6 år"	"Menn"	84
"K-4613 Bømlo"	"6 år"	"Kvinner"	67
"K-4613 Bømlo"	"7 år"	"Menn"	81
"K-4613 Bømlo"	"7 år"	"Kvinner"	66
"K-4613 Bømlo"	"8 år"	"Menn"	87
"K-4613 Bømlo"	"8 år"	"Kvinner"	86
"K-4613 Bømlo"	"9 år"	"Menn"	88
"K-4613 Bømlo"	"9 år"	"Kvinner"	78
"K-4613 Bømlo"	"10 år"	"Menn"	78
"K-4613 Bømlo"	"10 år"	"Kvinner"	91
"K-4613 Bømlo"	"11 år"	"Menn"	84
"K-4613 Bømlo"	"11 år"	"Kvinner"	79
"K-4613 Bømlo"	"12 år"	"Menn"	81
"K-4613 Bømlo"	"12 år"	"Kvinner"	97
"K-4613 Bømlo"	"13 år"	"Menn"	108
"K-4613 Bømlo"	"13 år"	"Kvinner"	90
"K-4613 Bømlo"	"14 år"	"Menn"	87
"K-4613 Bømlo"	"14 år"	"Kvinner"	84
"K-4613 Bømlo"	"15 år"	"Menn"	101
"K-4613 Bømlo"	"15 år"	"Kvinner"	98
"K-4613 Bømlo"	"16 år"	"Menn"	105
"K-4613 Bømlo"	"16 år"	"Kvinner"	84
"K-4613 Bømlo"	"17 år"	"Menn"	66
"K-4613 Bømlo"	"17 år"	"Kvinner"	89
"K-4613 Bømlo"	"18 år"	"Menn"	94
"K-4613 Bømlo"	"18 år"	"Kvinner"	83
"K-4613 Bømlo"	"19 år"	"Menn"	89
"K-4613 Bømlo"	"19 år"	"Kvinner"	61
"K-4613 Bømlo"	"20 år"	"Menn"	86
"K-4613 Bømlo"	"20 år"	"Kvinner"	70
"K-4613 Bømlo"	"21 år"	"Menn"	77
"K-4613 Bømlo"	"21 år"	"Kvinner"	71
"K-4613 Bømlo"	"22 år"	"Menn"	82
"K-4613 Bømlo"	"22 år"	"Kvinner"	69
"K-4613 Bømlo"	"23 år"	"Menn"	68
"K-4613 Bømlo"	"23 år"	"Kvinner"	59
"K-4613 Bømlo"	"24 år"	"Menn"	62
"K-4613 Bømlo"	"24 år"	"Kvinner"	54
"K-4613 Bømlo"	"25 år"	"Menn"	81
"K-4613 Bømlo"	"25 år"	"Kvinner"	60
"K-4613 Bømlo"	"26 år"	"Menn"	78
"K-4613 Bømlo"	"26 år"	"Kvinner"	54
"K-4613 Bømlo"	"27 år"	"Menn"	70
"K-4613 Bømlo"	"27 år"	"Kvinner"	47
"K-4613 Bømlo"	"28 år"	"Menn"	62
"K-4613 Bømlo"	"28 år"	"Kvinner"	59
"K-4613 Bømlo"	"29 år"	"Menn"	71
"K-4613 Bømlo"	"29 år"	"Kvinner"	63
"K-4613 Bømlo"	"30 år"	"Menn"	78
"K-4613 Bømlo"	"30 år"	"Kvinner"	54
"K-4613 Bømlo"	"31 år"	"Menn"	70
"K-4613 Bømlo"	"31 år"	"Kvinner"	86
"K-4613 Bømlo"	"32 år"	"Menn"	46
"K-4613 Bømlo"	"32 år"	"Kvinner"	68
"K-4613 Bømlo"	"33 år"	"Menn"	75
"K-4613 Bømlo"	"33 år"	"Kvinner"	69
"K-4613 Bømlo"	"34 år"	"Menn"	94
"K-4613 Bømlo"	"34 år"	"Kvinner"	83
"K-4613 Bømlo"	"35 år"	"Menn"	79
"K-4613 Bømlo"	"35 år"	"Kvinner"	83
"K-4613 Bømlo"	"36 år"	"Menn"	71
"K-4613 Bømlo"	"36 år"	"Kvinner"	78
"K-4613 Bømlo"	"37 år"	"Menn"	80
"K-4613 Bømlo"	"37 år"	"Kvinner"	60
"K-4613 Bømlo"	"38 år"	"Menn"	80
"K-4613 Bømlo"	"38 år"	"Kvinner"	77
"K-4613 Bømlo"	"39 år"	"Menn"	79
"K-4613 Bømlo"	"39 år"	"Kvinner"	68
"K-4613 Bømlo"	"40 år"	"Menn"	87
"K-4613 Bømlo"	"40 år"	"Kvinner"	83
"K-4613 Bømlo"	"41 år"	"Menn"	79
"K-4613 Bømlo"	"41 år"	"Kvinner"	74
"K-4613 Bømlo"	"42 år"	"Menn"	74
"K-4613 Bømlo"	"42 år"	"Kvinner"	84
"K-4613 Bømlo"	"43 år"	"Menn"	91
"K-4613 Bømlo"	"43 år"	"Kvinner"	84
"K-4613 Bømlo"	"44 år"	"Menn"	72
"K-4613 Bømlo"	"44 år"	"Kvinner"	66
"K-4613 Bømlo"	"45 år"	"Menn"	75
"K-4613 Bømlo"	"45 år"	"Kvinner"	70
"K-4613 Bømlo"	"46 år"	"Menn"	81
"K-4613 Bømlo"	"46 år"	"Kvinner"	66
"K-4613 Bømlo"	"47 år"	"Menn"	70
"K-4613 Bømlo"	"47 år"	"Kvinner"	75
"K-4613 Bømlo"	"48 år"	"Menn"	80
"K-4613 Bømlo"	"48 år"	"Kvinner"	93
"K-4613 Bømlo"	"49 år"	"Menn"	71
"K-4613 Bømlo"	"49 år"	"Kvinner"	87
"K-4613 Bømlo"	"50 år"	"Menn"	92
"K-4613 Bømlo"	"50 år"	"Kvinner"	80
"K-4613 Bømlo"	"51 år"	"Menn"	94
"K-4613 Bømlo"	"51 år"	"Kvinner"	86
"K-4613 Bømlo"	"52 år"	"Menn"	90
"K-4613 Bømlo"	"52 år"	"Kvinner"	69
"K-4613 Bømlo"	"53 år"	"Menn"	81
"K-4613 Bømlo"	"53 år"	"Kvinner"	68
"K-4613 Bømlo"	"54 år"	"Menn"	85
"K-4613 Bømlo"	"54 år"	"Kvinner"	80
"K-4613 Bømlo"	"55 år"	"Menn"	81
"K-4613 Bømlo"	"55 år"	"Kvinner"	84
"K-4613 Bømlo"	"56 år"	"Menn"	70
"K-4613 Bømlo"	"56 år"	"Kvinner"	78
"K-4613 Bømlo"	"57 år"	"Menn"	89
"K-4613 Bømlo"	"57 år"	"Kvinner"	68
"K-4613 Bømlo"	"58 år"	"Menn"	84
"K-4613 Bømlo"	"58 år"	"Kvinner"	81
"K-4613 Bømlo"	"59 år"	"Menn"	53
